annotator	lead_time	image	updated_at	created_at	label	id	annotation_id
1	7.636	/data/local-files/?d=image/1/0-1-12ef1246f3976885ce06e5d97f30f3cbde49a95a.jpeg	2023-03-25T17:13:19.706273Z	2023-03-25T17:13:19.706114Z	[{"points": [[13.660245183887913, 62.680683311432325], [14.8861646234676, 86.85939553219448], [81.9614711033275, 88.04204993429698], [83.88791593695271, 63.863337713534825]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44883	3991
1	7.766	/data/local-files/?d=image/1/0-1-12f7fe43821876402cb8103b29e88d28c3b118b7.jpeg	2023-03-25T17:13:27.689076Z	2023-03-25T17:13:27.689035Z	[{"points": [[6.830122591943956, 27.069645203679368], [11.38353765323993, 86.2023653088042], [67.07530647985989, 85.0197109067017], [69.00175131348512, 27.59526938239159]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44884	3992
1	10.472	/data/local-files/?d=image/1/0-1-133e2a5219d8681e8858863857ab34be566ac552.jpeg	2023-03-25T17:13:38.387676Z	2023-03-25T17:13:38.387643Z	[{"points": [[7.705779334500876, 18.00262812089356], [19.614711033274958, 82.52299605781866], [81.08581436077058, 86.2023653088042], [86.1646234676007, 14.98028909329829]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44885	3993
1	8.436	/data/local-files/?d=image/1/0-1-135ba67bd0d5ffbffd3d35c21c1032d888bbaf1e.jpeg	2023-03-25T17:13:47.043979Z	2023-03-25T17:13:47.043945Z	[{"points": [[6.304728546409807, 65.44021024967148], [5.42907180385289, 95.26938239159001], [82.66199649737302, 94.48094612352168], [83.0122591943958, 66.36005256241788]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44886	3994
1	11.163	/data/local-files/?d=image/1/0-1-13633c368e00002bd9f62ab7f849be598c53a53f.jpeg	2023-03-25T17:13:58.431607Z	2023-03-25T17:13:58.431576Z	[{"points": [[0.8771929824561403, 21.81340341655716], [7.309941520467836, 78.18659658344284], [96.19883040935673, 77.66097240473061], [100, 21.944809461235216]], "closed": true, "polygonlabels": ["Table"], "original_width": 460, "original_height": 1024}]	44887	3995
1	7.093	/data/local-files/?d=image/1/0-1-136c7a18e348f7423db67fdf036e371b6c1b1d60.jpeg	2023-03-25T17:14:05.740513Z	2023-03-25T17:14:05.740473Z	[{"points": [[12.280701754385962, 61.49802890932983], [13.68421052631579, 88.5676741130092], [86.3157894736842, 87.51642575558476], [84.91228070175438, 60.18396846254928]], "closed": true, "polygonlabels": ["Table"], "original_width": 767, "original_height": 1024}]	44888	3996
1	8.49	/data/local-files/?d=image/1/0-1-137a0b9137503d52468c3d2cb9266a8e862b672b.jpeg	2023-03-25T17:14:14.430846Z	2023-03-25T17:14:14.430814Z	[{"points": [[34.24657534246575, 58.84831460674156], [34.141201264488934, 85.53370786516854], [74.3940990516333, 85.67415730337079], [74.49947312961011, 58.98876404494382]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}]	44889	3997
1	8.084	/data/local-files/?d=image/1/0-1-138452d1cc739924bbee2e7e3603be5bf99715f7.jpeg	2023-03-25T17:14:22.709123Z	2023-03-25T17:14:22.709089Z	[{"points": [[9.632224168126093, 22.864651773981603], [10.85814360770578, 58.08147174770039], [83.18739054290718, 60.57818659658344], [88.61646234676007, 25.755584756898816]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44890	3998
1	383.229	/data/local-files/?d=image/1/0-1-1388c3605f6d7c61c65650b27d86c2777cac84a6.jpeg	2023-03-25T17:20:46.150804Z	2023-03-25T17:20:46.150769Z	[{"points": [[11.558669001751314, 58.60709592641261], [9.982486865148863, 88.43626806833115], [89.84238178633976, 90.14454664914587], [88.96672504378283, 59.65834428383705]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44891	3999
1	7.001	/data/local-files/?d=image/1/0-1-1389ab17680568bbe0340f000938c12c4ce9d4ce.jpeg	2023-03-25T17:20:53.347935Z	2023-03-25T17:20:53.347903Z	[{"points": [[19.720767888307154, 20.105124835742444], [18.150087260034905, 51.9053876478318], [86.38743455497382, 53.482260183968464], [87.08551483420594, 21.944809461235216]], "closed": true, "polygonlabels": ["Table"], "original_width": 771, "original_height": 1024}]	44892	4000
1	8.304	/data/local-files/?d=image/1/0-1-139e6708a8612f37ea37095526b42b4fdd3c5fbc.jpeg	2023-03-25T17:21:01.873414Z	2023-03-25T17:21:01.873373Z	[{"points": [[13.485113835376533, 19.316688567674113], [23.992994746059544, 89.88173455978975], [88.09106830122592, 87.3850197109067], [94.92119089316988, 17.608409986859396]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44893	4001
1	8.559	/data/local-files/?d=image/1/0-1-13bc096ef4b144ff9719c9173114955d9f1c6db3.jpeg	2023-03-25T17:21:10.689941Z	2023-03-25T17:21:10.689909Z	[{"points": [[17.162872154115586, 22.864651773981603], [19.26444833625219, 93.03547963206307], [81.26094570928196, 89.09329829172142], [88.61646234676007, 25.755584756898816]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44894	4002
1	8.648	/data/local-files/?d=image/1/0-1-14102530df5bd773a8f271ad7ad27976c9aae42e.jpeg	2023-03-25T17:21:19.545485Z	2023-03-25T17:21:19.545450Z	[{"points": [[8.40630472854641, 23.258869908015768], [12.084063047285465, 57.42444152431012], [82.13660245183888, 57.29303547963206], [84.0630472854641, 21.28777923784494]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44895	4003
1	13.523	/data/local-files/?d=image/1/0-1-142747cfa06674044e15e71eac5253684c4a713c.jpeg	2023-03-25T10:08:05.046763Z	2023-03-25T10:08:05.046730Z	[{"points": [[12.37410071942446, 65.15641855447679], [12.805755395683454, 79.6116504854369], [14.676258992805755, 88.24163969795038], [82.3021582733813, 87.59439050701187], [85.75539568345324, 64.61704422869471]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44896	3981
1	8.199	/data/local-files/?d=image/1/0-1-142e5ea1e69fb241a4e045525032f6460fe5d015.jpeg	2023-03-25T10:08:14.579005Z	2023-03-25T10:08:14.578976Z	[{"points": [[7.482014388489208, 65.5879180151025], [7.76978417266187, 96.33225458468176], [90.50359712230215, 95.25350593311758], [90.2158273381295, 64.40129449838187]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44897	3982
1	7.715	/data/local-files/?d=image/1/0-1-1430c320c12429b93a3a62baf60dc72fc9fcd7cc.jpeg	2023-03-25T17:21:27.476168Z	2023-03-25T17:21:27.476137Z	[{"points": [[13.134851138353765, 61.23521681997372], [14.010507880910684, 86.2023653088042], [82.66199649737302, 86.33377135348226], [83.36252189141857, 60.84099868593955]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44898	4004
1	8.073	/data/local-files/?d=image/1/0-1-145b8a9184b433811c3cd55170447a3f678aacc6.jpeg	2023-03-25T17:21:35.767381Z	2023-03-25T17:21:35.767349Z	[{"points": [[12.25919439579685, 63.73193166885677], [12.784588441330998, 91.06438896189225], [86.1646234676007, 90.67017082785809], [85.98949211908932, 63.337713534822605]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44899	4005
1	7.966	/data/local-files/?d=image/1/0-1-1461803d7e1740278594e2db5e182c89678c09b8.jpeg	2023-03-25T17:21:43.940979Z	2023-03-25T17:21:43.940948Z	[{"points": [[16.112084063047284, 13.403416557161629], [16.81260945709282, 50.19710906701708], [91.06830122591944, 50.7227332457293], [92.46935201401051, 14.98028909329829]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44900	4006
1	7.849	/data/local-files/?d=image/1/0-1-146ed8f071dd07a360614368276bc24575754ed1.jpeg	2023-03-25T17:21:51.997284Z	2023-03-25T17:21:51.997251Z	[{"points": [[12.959719789842378, 21.419185282522996], [11.38353765323993, 54.66491458607096], [82.13660245183888, 54.92772667542707], [80.73555166374781, 23.258869908015768]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44901	4007
1	7.433	/data/local-files/?d=image/1/0-1-146fd1e9cf9b30c7a7ef888ebea99736db4c5d9e.jpeg	2023-03-25T17:21:59.643717Z	2023-03-25T17:21:59.643683Z	[{"points": [[9.106830122591944, 26.018396846254927], [15.061295971978984, 90.53876478318003], [76.5323992994746, 90.53876478318003], [80.9106830122592, 26.412614980289092]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44902	4008
1	8.739	/data/local-files/?d=image/1/0-1-147bfd75ec163956f9f073160aeb77af705be607.jpeg	2023-03-25T17:22:08.600168Z	2023-03-25T17:22:08.600122Z	[{"points": [[12.820512820512821, 32.19448094612352], [13.105413105413106, 75.42706964520367], [80.91168091168092, 76.87253613666229], [88.03418803418803, 33.50854139290407]], "closed": true, "polygonlabels": ["Table"], "original_width": 472, "original_height": 1024}]	44903	4009
1	8.345	/data/local-files/?d=image/1/0-1-1482d475cfb8bd03328b37562808dca112c32093.jpeg	2023-03-25T17:22:17.153424Z	2023-03-25T17:22:17.153390Z	[{"points": [[4.672897196261682, 15.243101182654403], [8.177570093457945, 78.3180026281209], [87.14953271028037, 77.92378449408673], [88.78504672897196, 15.768725361366624]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	44904	4010
1	7.669	/data/local-files/?d=image/1/0-1-1490a29e9aba068177b66b214c78bc867a3724a9.jpeg	2023-03-25T17:22:25.029004Z	2023-03-25T17:22:25.028937Z	[{"points": [[10.157618213660244, 20.893561103810775], [13.485113835376533, 58.3442838370565], [92.99474605954465, 57.68725361366623], [94.04553415061297, 19.185282522996058]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44905	4011
1	9.05	/data/local-files/?d=image/1/0-1-14993f18695be10f705096c3aefa51ea5ffe9379.jpeg	2023-03-25T17:22:34.300035Z	2023-03-25T17:22:34.299994Z	[{"points": [[12.43432574430823, 20.76215505913272], [15.061295971978984, 56.76741130091984], [87.56567425569177, 56.8988173455979], [90.3677758318739, 21.02496714848883]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44906	4012
1	9.332	/data/local-files/?d=image/1/0-1-14e6feb9bd077bca1dbf0013889407bd066e033d.jpeg	2023-03-25T17:22:43.837704Z	2023-03-25T17:22:43.837654Z	[{"points": [[15.654205607476632, 21.55059132720105], [14.018691588785046, 48.48883048620237], [87.38317757009345, 49.40867279894875], [85.04672897196262, 25.36136662286465]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	44907	4013
1	8.383	/data/local-files/?d=image/1/0-1-15587efc5f1e5ec2c8449f76ae2347d5cd630e33.jpeg	2023-03-25T17:22:52.442732Z	2023-03-25T17:22:52.442694Z	[{"points": [[9.281961471103326, 62.94349540078844], [9.106830122591944, 93.03547963206307], [90.71803852889667, 93.95532194480946], [89.84238178633976, 62.812089356110384]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44908	4014
1	8.511	/data/local-files/?d=image/1/0-1-15ac7d850ed611baaf294467d785045693f76e81.jpeg	2023-03-25T17:23:01.171202Z	2023-03-25T17:23:01.171169Z	[{"points": [[9.807355516637479, 17.082785808147175], [9.982486865148863, 54.796320630749015], [89.3169877408056, 55.97897503285151], [91.06830122591944, 16.819973718791065]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44909	4015
1	123.175	/data/local-files/?d=image/1/0-1-15cbe5b142553ebbb7df865c19e72561bd42c6a0.jpeg	2023-03-25T17:25:04.551685Z	2023-03-25T17:25:04.551653Z	[{"points": [[18.21366024518389, 13.272010512483574], [22.942206654991242, 45.597897503285154], [85.46409807355516, 45.860709592641264], [90.54290718038528, 13.140604467805518]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44910	4016
1	8.519	/data/local-files/?d=image/1/0-1-15dcc88f2d2a242274b75006641f88da1d42aa6f.jpeg	2023-03-25T17:25:13.276247Z	2023-03-25T17:25:13.276211Z	[{"points": [[9.971509971509974, 60.05256241787122], [10.54131054131054, 78.05519053876478], [88.31908831908832, 76.47831800262811], [86.03988603988604, 58.3442838370565]], "closed": true, "polygonlabels": ["Table"], "original_width": 472, "original_height": 1024}]	44911	4017
1	10.006	/data/local-files/?d=image/1/0-1-15e2c2c926cb1c516a4591d63b4dd6421e24503f.jpeg	2023-03-25T17:25:23.500710Z	2023-03-25T17:25:23.500660Z	[{"points": [[10.280373831775698, 12.220762155059132], [9.345794392523365, 73.32457293035479], [91.35514018691589, 75.29566360052563], [91.1214953271028, 11.563731931668856]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	44912	4018
1	8.081	/data/local-files/?d=image/1/0-1-16065331517516423a9e85906bcbf47640873f2c.jpeg	2023-03-25T17:25:31.785692Z	2023-03-25T17:25:31.785664Z	[{"points": [[16.987740805604204, 23.915900131406044], [19.964973730297725, 54.270696452036795], [79.33450087565674, 51.77398160315374], [78.45884413309983, 23.390275952693823]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44913	4019
1	9.322	/data/local-files/?d=image/1/0-1-161ebfcff4e9c270ba63ee0c0a4f10ecd1c96e21.jpeg	2023-03-25T17:25:41.353630Z	2023-03-25T17:25:41.353599Z	[{"points": [[10.332749562171628, 67.01708278580814], [11.908931698774081, 95.13797634691196], [90.71803852889667, 95.53219448094612], [93.16987740805604, 67.41130091984232]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44914	4020
1	23.166	/data/local-files/?d=image/1/0-1-16484b1df714f1b2a70cb8b134981d76c6c048c0.jpeg	2023-03-25T17:26:04.742331Z	2023-03-25T17:26:04.742300Z	[{"points": [[7.2708113804004215, 66.01123595505618], [7.903055848261328, 91.29213483146067], [45.521601685985246, 88.62359550561797], [44.67860906217071, 63.62359550561798]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}, {"points": [[56.58587987355111, 26.54494382022472], [57.955742887249734, 55.19662921348315], [92.62381454162276, 53.23033707865169], [91.46469968387777, 23.876404494382022]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}]	44915	4021
1	7.332	/data/local-files/?d=image/1/0-1-165db917c86eb2f5b5a20840996ec736d939f111.jpeg	2023-03-25T17:26:12.279505Z	2023-03-25T17:26:12.279464Z	[{"points": [[12.609457092819614, 61.23521681997372], [12.784588441330998, 88.04204993429698], [81.43607705779334, 87.51642575558476], [81.78633975481611, 60.7095926412615]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44916	4022
1	12.684	/data/local-files/?d=image/1/0-1-16616f4eeda941e7cf766897148f0ab10962163f.jpeg	2023-03-25T17:26:25.163148Z	2023-03-25T17:26:25.163113Z	[{"points": [[10.85814360770578, 14.71747700394218], [13.8353765323993, 52.95663600525624], [91.76882661996497, 52.562417871222074], [94.04553415061297, 13.272010512483574]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44917	4023
1	7.595	/data/local-files/?d=image/1/0-1-1671398f8d3c03072486e0ddafb02d3946c9a095.jpeg	2023-03-25T17:26:32.926718Z	2023-03-25T17:26:32.926687Z	[{"points": [[10.157618213660244, 64.65177398160316], [11.208406304728546, 91.45860709592641], [86.1646234676007, 93.16688567674113], [88.44133099824869, 66.09724047306176]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44918	4024
1	23.305	/data/local-files/?d=image/1/0-1-16841262c19cca43000c0a70f723f27c0cc84879.jpeg	2023-03-25T17:26:56.418874Z	2023-03-25T17:26:56.418844Z	[{"points": [[18.563922942206652, 16.557161629434955], [13.485113835376533, 48.22601839684626], [90.71803852889667, 50.19710906701708], [87.39054290718039, 19.185282522996058]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44919	4025
1	9.155	/data/local-files/?d=image/1/0-1-16bdd237494ea125e9a4950d88f54f5da35c855b.jpeg	2023-03-25T17:27:05.798387Z	2023-03-25T17:27:05.798350Z	[{"points": [[10.157618213660244, 61.76084099868594], [10.507880910683012, 84.7568988173456], [77.93345008756567, 91.85282522996057], [82.83712784588441, 68.19973718791064]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44920	4026
1	7.492	/data/local-files/?d=image/1/0-1-16d10d3e2b4b82959cb27649a3387f68f53ee43b.jpeg	2023-03-25T17:27:13.492334Z	2023-03-25T17:27:13.492301Z	[{"points": [[14.018691588785046, 20.367936925098554], [13.317757009345794, 45.992115637319316], [80.37383177570094, 47.437582128777926], [83.64485981308411, 23.78449408672799]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	44921	4027
1	7.666	/data/local-files/?d=image/1/0-1-16fb93f1113f4ab712ad3fcf600a89c5af96d72b.jpeg	2023-03-25T17:27:21.411267Z	2023-03-25T17:27:21.411236Z	[{"points": [[12.784588441331001, 64.7831800262812], [15.411558669001751, 86.46517739816032], [81.78633975481611, 94.21813403416557], [84.93870402802102, 69.64520367936925]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44922	4028
1	7.964	/data/local-files/?d=image/1/0-1-17107f9fc59a76b87234b1aae01c02f125bb5d41.jpeg	2023-03-25T17:27:29.580230Z	2023-03-25T17:27:29.580195Z	[{"points": [[12.25919439579685, 15.637319316688568], [12.784588441330998, 91.06438896189225], [86.33975481611209, 91.06438896189225], [86.86514886164623, 16.68856767411301]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44923	4029
1	22.02	/data/local-files/?d=image/1/0-1-1728569ff48d3376f7868305a8d93a59893037cf.jpeg	2023-03-25T17:27:51.829804Z	2023-03-25T17:27:51.829732Z	[{"points": [[13.181019332161684, 67.1484888304862], [15.46572934973638, 90.27595269382391], [42.00658656801384, 93.56520934981236], [83.65553602811951, 91.19579500657031], [87.34622144112478, 68.3311432325887]], "closed": true, "polygonlabels": ["Table"], "original_width": 765, "original_height": 1024}]	44924	4030
1	7.744	/data/local-files/?d=image/1/0-1-172e0f4eac781c5994e4f6c3483ed59b3b68fac5.jpeg	2023-03-25T17:27:59.805034Z	2023-03-25T17:27:59.804999Z	[{"points": [[5.779334500875657, 62.28646517739816], [6.654991243432574, 94.34954007884363], [91.76882661996497, 93.03547963206307], [92.11908931698774, 61.23521681997372]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44925	4031
1	7.877	/data/local-files/?d=image/1/0-1-172e737975e14a2c8b8e67594ae36114479a59df.jpeg	2023-03-25T17:28:07.899762Z	2023-03-25T17:28:07.899723Z	[{"points": [[25.043782837127853, 50.59132720105125], [26.79509632224168, 68.46254927726676], [77.23292469352015, 68.72536136662286], [77.93345008756567, 49.93429697766097]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44926	4032
1	9.133	/data/local-files/?d=image/1/0-1-1748433f3f7346bc801fe8fa0982715e2b054df3.jpeg	2023-03-25T17:28:17.245770Z	2023-03-25T17:28:17.245720Z	[{"points": [[14.360770577933451, 13.534822601839684], [11.908931698774081, 93.03547963206307], [91.59369527145358, 92.90407358738501], [90.19264448336253, 14.586070959264125]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44927	4033
1	8.411	/data/local-files/?d=image/1/0-1-17554f13c1c76533b362a1a58d49fac3354e893b.jpeg	2023-03-25T10:08:25.087049Z	2023-03-25T10:08:25.087019Z	[{"points": [[19.424460431654676, 30.528586839266453], [20.287769784172664, 56.74217907227616], [74.82014388489209, 57.71305285868392], [76.40287769784173, 31.067961165048544]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44928	3983
1	7.51	/data/local-files/?d=image/1/0-1-17556d16d1e5b75d20fb0a09837e1f87b4f4e225.jpeg	2023-03-25T17:28:24.975087Z	2023-03-25T17:28:24.975057Z	[{"points": [[17.251461988304094, 55.97897503285151], [17.54385964912281, 68.5939553219448], [76.0233918128655, 68.98817345597898], [77.19298245614036, 56.11038107752957]], "closed": true, "polygonlabels": ["Table"], "original_width": 460, "original_height": 1024}]	44929	4034
1	7.501	/data/local-files/?d=image/1/0-1-1757051b55d9763924531e013316ef66251552d0.jpeg	2023-03-25T17:28:32.697127Z	2023-03-25T17:28:32.697080Z	[{"points": [[4.672897196261682, 11.563731931668856], [7.242990654205608, 78.97503285151117], [95.79439252336448, 78.71222076215506], [94.1588785046729, 9.85545335085414]], "closed": true, "polygonlabels": ["Table"], "original_width": 576, "original_height": 1024}]	44930	4035
1	7.622	/data/local-files/?d=image/1/0-1-176c0c4cd0d34c41a88604fc52efe470e6db6f01.jpeg	2023-03-25T17:28:40.525722Z	2023-03-25T17:28:40.525688Z	[{"points": [[11.033274956217163, 29.303547963206306], [14.535901926444833, 61.366622864651774], [76.35726795096322, 58.47568988173456], [78.28371278458845, 29.566360052562416]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44931	4036
1	7.51	/data/local-files/?d=image/1/0-1-176f1c22cde6e179b39d7ea10d5aaff4dcea1fc6.jpeg	2023-03-25T17:28:48.245603Z	2023-03-25T17:28:48.245571Z	[{"points": [[5.779334500875657, 12.746386333771353], [8.756567425569177, 51.51116951379763], [84.93870402802102, 53.350854139290405], [90.3677758318739, 14.19185282522996]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44932	4037
1	10.021	/data/local-files/?d=image/1/0-1-17a6a05d64cffa01b08b635980c55ca2e0efd476.jpeg	2023-03-25T17:28:58.471893Z	2023-03-25T17:28:58.471863Z	[{"points": [[14.535901926444833, 63.337713534822605], [14.8861646234676, 87.51642575558476], [83.71278458844134, 89.48751642575559], [84.93870402802102, 63.337713534822605], [45.18388791593695, 62.549277266754274]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44933	4038
1	8.7	/data/local-files/?d=image/1/0-1-17c4c8aef274764ca3e96aca12c700b58fe66319.jpeg	2023-03-25T17:29:07.384518Z	2023-03-25T17:29:07.384488Z	[{"points": [[14.586994727592268, 31.668856767411302], [18.27768014059754, 94.61235216819973], [81.01933216168717, 92.77266754270697], [75.39543057996485, 29.17214191852825]], "closed": true, "polygonlabels": ["Table"], "original_width": 765, "original_height": 1024}]	44934	4039
1	7.622	/data/local-files/?d=image/1/0-1-17c9c3e3b97950f60b128b61e5aba0dfacbb7425.jpeg	2023-03-25T17:29:15.208069Z	2023-03-25T17:29:15.208039Z	[{"points": [[11.733800350262694, 69.64520367936923], [14.8861646234676, 93.5611038107753], [76.88266199649738, 86.85939553219448], [77.05779334500876, 64.65177398160316]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44935	4040
1	8.616	/data/local-files/?d=image/1/0-1-17ef75ce649f8909dd96dbe34a107b24343c5024.jpeg	2023-03-25T17:29:24.030472Z	2023-03-25T17:29:24.030443Z	[{"points": [[2.626970227670753, 19.97371879106439], [6.304728546409807, 95.9264126149803], [77.93345008756567, 94.48094612352168], [81.08581436077058, 21.419185282522996]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44936	4041
1	8.986	/data/local-files/?d=image/1/0-1-17f790b59b889593abcc9bb0c4d6e8d99831d50e.jpeg	2023-03-25T17:29:33.217606Z	2023-03-25T17:29:33.217550Z	[{"points": [[9.20353982300885, 15.243101182654403], [13.805309734513274, 95.26938239159001], [93.27433628318585, 95.0065703022339], [91.50442477876106, 12.877792378449408]], "closed": true, "polygonlabels": ["Table"], "original_width": 760, "original_height": 1024}]	44937	4042
1	9.094	/data/local-files/?d=image/1/0-1-1800dc87b54c2f0b9fdb4d99bc62fe5664b134d1.jpeg	2023-03-25T17:29:42.518992Z	2023-03-25T17:29:42.518960Z	[{"points": [[13.485113835376533, 24.57293035479632], [17.513134851138354, 95.13797634691196], [83.53765323992995, 95.26938239159001], [92.6444833625219, 25.755584756898816]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44938	4043
1	8.173	/data/local-files/?d=image/1/0-1-181a8039f02d0976eca057ddfbd9acf37c3d4b24.jpeg	2023-03-25T17:29:50.900560Z	2023-03-25T17:29:50.900528Z	[{"points": [[8.056042031523642, 28.777923784494085], [12.259194395796847, 57.29303547963206], [70.92819614711033, 56.37319316688568], [71.10332749562171, 26.806833114323258]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44939	4044
1	8.579	/data/local-files/?d=image/1/0-1-18270f66bca678e94e7c41eb7fb4d12b06a15f77.jpeg	2023-03-25T17:29:59.688259Z	2023-03-25T17:29:59.688206Z	[{"points": [[8.581436077057793, 18.134034165571617], [11.733800350262698, 55.45335085413929], [88.09106830122592, 54.796320630749015], [89.49211908931699, 17.21419185282523]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44940	4045
1	9.775	/data/local-files/?d=image/1/0-1-183cc35abfe854692431398883005f85a946f2d0.jpeg	2023-03-25T17:30:09.679745Z	2023-03-25T17:30:09.679712Z	[{"points": [[10.87719298245614, 19.842312746386334], [16.842105263157894, 92.11563731931669], [84.21052631578948, 91.32720105124835], [90, 19.71090670170828]], "closed": true, "polygonlabels": ["Table"], "original_width": 767, "original_height": 1024}]	44941	4046
1	8.083	/data/local-files/?d=image/1/0-1-1843daa92c65b1a51c8885fbc75685d244e78a1d.jpeg	2023-03-25T17:30:17.975364Z	2023-03-25T17:30:17.975333Z	[{"points": [[18.739054290718038, 65.30880420499344], [18.914185639229423, 91.45860709592641], [88.61646234676007, 90.53876478318003], [87.74080560420315, 64.65177398160316]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44942	4047
1	13.934	/data/local-files/?d=image/1/0-1-184b94e74763717a9f28c4dab1d75bcdabb100cf.jpeg	2023-03-25T17:30:32.220504Z	2023-03-25T17:30:32.220473Z	[{"points": [[96.67250437828369, 16.4257555847569], [91.76882661996497, 60.84099868593955], [1.926444833625219, 61.23521681997372], [0, 15.637319316688568]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44943	4048
1	7.83	/data/local-files/?d=image/1/0-1-185ad5bc9ea86d1a25994812d83da678d874b389.jpeg	2023-03-25T17:30:40.271175Z	2023-03-25T17:30:40.271143Z	[{"points": [[13.835376532399296, 63.337713534822605], [13.660245183887916, 92.50985545335085], [89.3169877408056, 90.93298291721419], [88.96672504378283, 62.812089356110384]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44944	4049
1	9.239	/data/local-files/?d=image/1/0-1-186016c30ceef78eec42a8810a492c43db2b4221.jpeg	2023-03-25T17:30:49.714787Z	2023-03-25T17:30:49.714755Z	[{"points": [[4.553415061295972, 14.45466491458607], [12.609457092819614, 86.72798948751642], [79.33450087565674, 91.19579500657031], [91.76882661996497, 14.98028909329829]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44945	4050
1	8.907	/data/local-files/?d=image/1/0-1-18678f20fea92a060ff4e7cd90e2bbe9d0a433d9.jpeg	2023-03-25T17:30:58.830230Z	2023-03-25T17:30:58.830200Z	[{"points": [[18.914185639229423, 54.270696452036795], [19.614711033274958, 77.1353482260184], [79.50963222416813, 75.68988173455979], [80.56042031523643, 53.613666228646515]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44946	4051
